,id,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_host_years,host_location,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,reviews_per_month
2142,16079084,Impressive Design-Forward Penthouse in an Historic Building,61360206,Carles,10.0,9.0,"Barcelona, Spain",t,45.0,t,t,la Dreta de l'Eixample,Eixample,41.39042,2.17398,Entire loft,Entire home/apt,7,4.0,4.0,6.0,"[""Private patio or balcony"", ""Hot water kettle"", ""Coffee maker: espresso machine"", ""Dryer"", ""Freezer"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Paid parking off premises"", ""Coffee"", ""Pets allowed"", ""First aid kit"", ""Smoke alarm"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV with standard cable"", ""Toaster"", ""Outdoor dining area"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Bathtub"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Sun loungers"", ""Shampoo"", ""Luggage dropoff allowed"", ""Window guards"", ""Wine glasses"", ""Cooking basics"", ""Indoor fireplace"", ""Hot water"", ""Body soap"", ""Washer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Host greets you"", ""High chair"", ""Cleaning products"", ""Iron"", ""Safe"", ""Essentials"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Bidet""]",1426.67,3.0,1125.0,1125.0,3.0,1125.0,0,3,18,242,11,0,0,1,0,0.0,2018-12-27,2025-03-05,4.73,4.88,4.75,5.0,5.0,5.0,4.63,Barcelona - Regional registration number<br />HUTB-003877,11,0.12
2143,16095185,Central Bcn Verdete,665793,Nicolas,15.0,10.0,"Barcelona, Spain",f,19.0,t,t,el Barri Gòtic,Ciutat Vella,41.38507,2.17201,Entire rental unit,Entire home/apt,8,1.0,4.0,2.0,"[""Portable fans"", ""Cleaning products"", ""Dedicated workspace"", ""Refrigerator"", ""Kitchen"", ""Shampoo"", ""Washer"", ""Essentials"", ""Microwave"", ""TV"", ""Private patio or balcony"", ""Coffee maker"", ""Hair dryer"", ""Hot water kettle"", ""Paid parking on premises"", ""Iron"", ""Wifi"", ""Stove"", ""Smart lock"", ""Elevator"", ""Heating"", ""Shower gel"", ""Hot water"", ""Toaster"", ""Cooking basics"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Coffee"", ""Self check-in"", ""Bed linens"", ""Air conditioning"", ""Hangers"", ""N/A body soap"", ""Dining table"", ""High chair"", ""Extra pillows and blankets"", ""Crib"", ""Room-darkening shades""]",527.5,2.0,365.0,365.0,2.3,365.0,5,13,22,22,309,29,2,34,174,91785.0,2016-12-27,2026-06-12,4.66,4.76,4.62,4.66,4.68,4.98,4.64,Barcelona - Regional registration number<br />HUTB-013135<br /><br />Spain - National registration number<br />ESFCTU00A00805400010256300000000000000000HUTB-0131358,11,2.67
2144,16116125,Penthouse 1 bedroom + 1 bathroom terrace,104876399,Charmsuites,9.0,9.0,"Barcelona, Spain",f,7.0,t,t,el Raval,Ciutat Vella,41.37579,2.1685,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"[""Refrigerator"", ""Bed linens"", ""Air conditioning"", ""Wifi"", ""Microwave"", ""Kitchen"", ""Coffee maker"", ""Hair dryer"", ""Iron"", ""Patio or balcony"", ""Oven"", ""Elevator"", ""Dishes and silverware"", ""Smoking allowed"", ""Essentials"", ""Bathtub"", ""Washer"", ""Heating""]",175.0,2.0,999.0,999.0,2.5,999.0,14,26,49,140,59,10,1,7,60,10500.0,2017-05-14,2026-06-09,4.05,4.17,4.0,4.49,4.36,4.39,3.98,Barcelona - Regional registration number<br />HUTB-002596,7,0.53
2145,16116126,Standard 1 bedroom + 1 bathroom roof,104876399,Charmsuites,9.0,9.0,"Barcelona, Spain",f,7.0,t,t,el Raval,Ciutat Vella,41.37589,2.16811,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"[""Refrigerator"", ""Bed linens"", ""Air conditioning"", ""Wifi"", ""Microwave"", ""Kitchen"", ""Coffee maker"", ""Iron"", ""Hair dryer"", ""TV"", ""Oven"", ""Toaster"", ""Dishes and silverware"", ""Elevator"", ""Smoking allowed"", ""Essentials"", ""Washer"", ""Heating""]",155.0,2.0,999.0,999.0,2.6,999.0,14,31,40,123,25,2,0,2,12,1860.0,2017-03-05,2025-11-11,4.16,4.2,4.32,4.68,4.44,4.64,4.28,Barcelona - Regional registration number<br />HUTB-002596,7,0.22
2146,16116128,Standard 1 bedroom + 1 bathroom terrace,104876399,Charmsuites,9.0,9.0,"Barcelona, Spain",f,7.0,t,t,el Raval,Ciutat Vella,41.37582,2.17038,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,"[""Refrigerator"", ""Bed linens"", ""Air conditioning"", ""Wifi"", ""Microwave"", ""Kitchen"", ""Coffee maker"", ""Hair dryer"", ""Iron"", ""Patio or balcony"", ""Oven"", ""Elevator"", ""Dishes and silverware"", ""Smoking allowed"", ""Essentials"", ""Bathtub"", ""Washer"", ""Heating""]",220.0,2.0,999.0,999.0,2.5,999.0,25,48,73,169,358,30,2,38,180,39600.0,2017-02-24,2026-06-04,4.23,4.34,4.24,4.54,4.43,4.58,4.1,Barcelona - Regional registration number<br />HUTB-002596,7,3.15
2147,16116131,Standard 2 bedroom + 2 bathroom big terrace,104876399,Charmsuites,9.0,9.0,"Barcelona, Spain",f,7.0,t,t,el Raval,Ciutat Vella,41.37574,2.1687,Entire rental unit,Entire home/apt,4,2.0,2.0,4.0,"[""Freezer"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Heating"", ""Bed linens"", ""Patio or balcony"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Bathtub"", ""Microwave"", ""Elevator"", ""Wifi"", ""Coffee maker"", ""Washer"", ""Refrigerator"", ""Air conditioning"", ""Iron"", ""Smoking allowed"", ""Essentials""]",310.0,2.0,999.0,999.0,2.6,999.0,4,12,28,112,114,10,2,9,60,18600.0,2017-04-26,2026-06-25,4.3,4.44,4.3,4.71,4.64,4.72,4.34,Barcelona - Regional registration number<br />HUTB-002596,7,1.02
2148,16116133,Standard 2 bedroom + 2 bathroom terrace,104876399,Charmsuites,9.0,9.0,"Barcelona, Spain",f,7.0,t,t,el Raval,Ciutat Vella,41.37607,2.16999,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,"[""Refrigerator"", ""Bed linens"", ""Air conditioning"", ""Wifi"", ""Microwave"", ""Kitchen"", ""Coffee maker"", ""Hair dryer"", ""Iron"", ""Patio or balcony"", ""Oven"", ""Elevator"", ""Dishes and silverware"", ""Smoking allowed"", ""Essentials"", ""Bathtub"", ""Washer"", ""Heating""]",280.0,2.0,999.0,999.0,2.5,999.0,13,27,53,152,613,103,14,92,255,71400.0,2017-03-26,2026-06-21,4.26,4.32,4.28,4.56,4.39,4.59,4.17,Barcelona - Regional registration number<br />HUTB-002598,7,5.44
2149,16116138,Big apartment 2 bedroom + 1 bathroom,104876399,Charmsuites,9.0,9.0,"Barcelona, Spain",f,7.0,t,t,el Poble Sec,Sants-Montjuïc,41.374603,2.169596,Room in aparthotel,Private room,6,1.0,2.0,5.0,"[""Freezer"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Bed linens"", ""Patio or balcony"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Bathtub"", ""Microwave"", ""Elevator"", ""Wifi"", ""Coffee maker"", ""Washer"", ""Refrigerator"", ""Air conditioning"", ""Iron"", ""Smoking allowed"", ""Essentials""]",330.0,2.0,999.0,999.0,2.5,999.0,22,42,72,171,111,8,3,9,48,15840.0,2017-02-15,2026-06-15,4.19,4.27,4.2,4.46,4.5,4.61,4.3,Barcelona - Regional registration number<br />HUTB-002498,7,0.97
2150,16121764,4-2 Calm Apartment · Sagrada Familia,58993125,Albert,10.0,8.0,"Barcelona, Spain",f,25.0,t,t,la Sagrada Família,Eixample,41.405297,2.171408200000001,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,"[""Hot water kettle"", ""Coffee maker: espresso machine"", ""Dryer"", ""Freezer"", ""Crib"", ""Dishes and silverware"", ""Paid parking off premises"", ""Children\u2019s dinnerware"", ""Coffee"", ""Pets allowed"", ""Babysitter recommendations"", ""Smoke alarm"", ""Heating"", ""Laundromat nearby"", ""Stove"", ""Dining table"", ""Bed linens"", ""Beach essentials"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""Hair dryer"", ""TV with standard cable"", ""Dedicated workspace"", ""Baby bath"", ""Carbon monoxide alarm"", ""Fireplace guards"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Housekeeping available from 9:00\u202fAM to 3:00\u202fPM, every day - available at extra cost"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Shampoo"", ""Luggage dropoff allowed"", ""Window guards"", ""Wine glasses"", ""Cooking basics"", ""Smart lock"", ""City skyline view"", ""Body soap"", ""Hot water"", ""Washer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""High chair"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""Self check-in"", ""Essentials"", ""Outdoor furniture"", ""Conditioner""]",341.9,1.0,999.0,999.0,1.8,999.0,7,15,39,313,376,54,2,67,255,87185.0,2016-12-04,2026-06-07,4.57,4.7,4.68,4.78,4.72,4.83,4.56,Barcelona - Regional registration number<br />HUTB-011324<br /><br />Spain - National registration number<br />ESFCTU000008058000007989000000000000000000HUTB0113240,17,3.23
2151,16126731,3-1 · Family Home with Sagrada Familia Views,58993125,Albert,10.0,8.0,"Barcelona, Spain",f,25.0,t,t,la Sagrada Família,Eixample,41.405297,2.171408200000001,Entire rental unit,Entire home/apt,4,1.0,3.0,3.0,"[""Hot water kettle"", ""Dryer"", ""Freezer"", ""Crib"", ""Dishes and silverware"", ""Paid parking off premises"", ""Children\u2019s dinnerware"", ""Coffee"", ""Pets allowed"", ""Babysitter recommendations"", ""Smoke alarm"", ""Heating"", ""Laundromat nearby"", ""Dining table"", ""Beach essentials"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV with standard cable"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Bathtub"", ""Housekeeping available from 9:00\u202fAM to 3:00\u202fPM, every day - available at extra cost"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Pack \u2019n play/Travel crib"", ""Coffee maker"", ""Paid parking on premises"", ""Shampoo"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Fast wifi \u2013 228 Mbps"", ""Noise decibel monitors on property"", ""Cooking basics"", ""Smart lock"", ""Body soap"", ""Hot water"", ""Washer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""High chair"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""Changing table"", ""Self check-in"", ""Essentials"", ""Conditioner""]",268.0,1.0,999.0,999.0,1.8,999.0,11,32,58,332,196,25,3,23,150,40200.0,2016-12-04,2026-06-17,4.68,4.8,4.82,4.82,4.83,4.82,4.67,Barcelona - Regional registration number<br />HUTB-011319<br /><br />Spain - National registration number<br />ESFCTU000008058000007989000000000000000000HUTB0113196,17,1.68
2152,16131537,Apartment  Hospital  Sant Pau-Sagrada Familia,58996772,Juan,10.0,10.0,No especificado,f,6.0,t,t,el Baix Guinardó,Horta-Guinardó,41.41096,2.16705,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Hot water kettle"", ""Dryer"", ""Freezer"", ""Oven"", ""Clothing storage: closet and dresser"", ""Dishes and silverware"", ""Paid parking off premises"", ""Single level home"", ""Heating"", ""Laundromat nearby"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Cleaning available during stay"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Wifi"", ""Pack \u2019n play/Travel crib"", ""Coffee maker"", ""Shampoo"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Window guards"", ""Cooking basics"", ""Clamp on table seat high chair - available upon request"", ""Body soap"", ""Hot water"", ""Washer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Host greets you"", ""Shower gel"", ""Iron"", ""Room-darkening shades"", ""Smoking allowed"", ""Outdoor playground"", ""Pocket wifi"", ""Essentials"", ""Extra pillows and blankets""]",87.0,32.0,1125.0,1125.0,32.0,1125.0,0,0,8,283,4,0,0,1,0,0.0,2017-01-27,2025-01-30,4.75,4.5,5.0,5.0,4.75,5.0,4.75,Sin licencia registrada,6,0.03
2153,16170106,2 bedroom apartment near Sagrada Familia,10693680,Ramón,12.0,12.0,"Barcelona, Spain",f,14.0,t,t,el Camp de l'Arpa del Clot,Sant Martí,41.41111,2.17935,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Oven"", ""Dishes and silverware"", ""Pets allowed"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""TV"", ""Microwave"", ""Elevator"", ""Wifi"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Refrigerator"", ""Host greets you"", ""Iron"", ""Essentials""]",43.69,32.0,1125.0,1125.0,32.0,1125.0,0,0,0,173,2,0,0,0,0,0.0,2017-07-31,2018-06-27,4.5,3.0,3.0,4.5,4.5,4.5,3.5,Sin licencia registrada,12,0.02
2154,16176665,4-3 Stylish Stay · Sagrada Familia,58993125,Albert,10.0,8.0,"Barcelona, Spain",f,25.0,t,t,la Sagrada Família,Eixample,41.405297,2.171408200000001,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Hot water kettle"", ""Dryer"", ""Freezer"", ""Crib"", ""Dishes and silverware"", ""Paid parking off premises"", ""Children\u2019s dinnerware"", ""Coffee"", ""Pets allowed"", ""Babysitter recommendations"", ""Smoke alarm"", ""Heating"", ""Laundromat nearby"", ""Dining table"", ""Beach essentials"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV with standard cable"", ""Table corner guards"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Housekeeping available from 9:00\u202fAM to 3:00\u202fPM, every day - available at extra cost"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Baby bath - available upon request"", ""Pack \u2019n play/Travel crib"", ""Coffee maker"", ""Paid parking on premises"", ""Shampoo"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Cooking basics"", ""Noise decibel monitors on property"", ""Smart lock"", ""Fast wifi \u2013 281 Mbps"", ""Body soap"", ""Hot water"", ""Washer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Refrigerator"", ""Outlet covers"", ""Air conditioning"", ""High chair"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""Changing table"", ""Self check-in"", ""Essentials"", ""Conditioner""]",364.0,1.0,999.0,999.0,1.8,999.0,4,11,33,307,264,37,4,32,222,80808.0,2016-12-12,2026-06-14,4.58,4.65,4.7,4.72,4.67,4.8,4.49,Barcelona - Regional registration number<br />HUTB-011325<br /><br />Spain - National registration number<br />ESFCTU000008058000007989000000000000000000HUTB0113257,17,2.27
2155,16185704,Cozy Apartment close to Sagrada Familia,3376710,Marianne,13.0,13.0,"Barcelona, Spain",f,14.0,t,t,el Camp de l'Arpa del Clot,Sant Martí,41.40994,2.17934,Entire rental unit,Entire home/apt,4,1.0,3.0,5.0,"[""Wifi"", ""Air conditioning"", ""Host greets you"", ""Hangers"", ""Elevator"", ""Kitchen"", ""Iron"", ""TV"", ""Shampoo"", ""Cooking basics"", ""Essentials"", ""Washer"", ""Heating""]",43.84,32.0,365.0,365.0,32.0,365.0,0,0,0,180,3,0,0,0,0,0.0,2018-05-13,2019-03-08,4.67,4.67,5.0,4.67,4.67,4.33,4.33,Sin licencia registrada,12,0.03
2156,16211549,2 bedrooms apartment near Plaza España (5Pax) PE2,10380563,Tendency Apartments,12.0,12.0,"Barcelona, Spain",f,57.0,t,t,el Poble Sec,Sants-Montjuïc,41.37424,2.15881,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,"[""AC - split type ductless system"", ""Private patio or balcony"", ""Oven"", ""Crib"", ""Dishes and silverware"", ""Paid parking off premises"", ""Heating"", ""Stove"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Wifi"", ""Coffee maker"", ""Paid parking on premises"", ""Shampoo"", ""Cooking basics"", ""Smart lock"", ""Hot water"", ""Refrigerator"", ""Iron"", ""Room-darkening shades"", ""Self check-in"", ""Essentials"", ""Noise decibel monitors on property""]",169.33,1.0,1125.0,1125.0,1.7,763.7,8,18,43,139,258,41,3,42,246,41655.0,2016-12-20,2026-06-05,4.29,4.54,4.43,4.49,4.53,4.55,4.26,Barcelona - Regional registration number<br />HUTB-003090,37,2.23
2157,16212783,Sunny room with a private bathroom,31971934,Carmen,11.0,11.0,Spain,t,3.0,t,t,Hostafrancs,Sants-Montjuïc,41.37219,2.14251,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""AC - split type ductless system"", ""Gas stove"", ""Hot water kettle"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Paid parking off premises"", ""Coffee"", ""First aid kit"", ""Central heating"", ""Laundromat nearby"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""Portable fans"", ""Outdoor dining area"", ""Dedicated workspace"", ""Gym"", ""Bathtub"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Clothing storage"", ""Wifi"", ""Building staff"", ""Coffee maker"", ""Free washer \u2013 In building"", ""Paid parking on premises"", ""Shampoo"", ""Shared patio or balcony"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Cooking basics"", ""City skyline view"", ""Hot water"", ""Body soap"", ""Long term stays allowed"", ""Refrigerator"", ""Shower gel"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""Self check-in"", ""Essentials"", ""Exercise equipment: stationary bike"", ""Extra pillows and blankets"", ""Conditioner"", ""Bidet""]",41.28,32.0,1125.0,1125.0,32.0,1125.0,9,39,48,227,69,0,0,0,0,0.0,2017-04-17,2024-11-02,4.81,4.88,4.87,4.97,4.91,4.81,4.72,Spain - National registration number<br />ESHFNT00000806800010075700200000000000000000000000008<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,2,0.62
2158,16223518,SPACIOUS CLASSIC APARTMENT NEXT TO PLAZA CATALUNYA,971768,Laura Estel,14.0,14.0,"Barcelona, Spain",f,17.0,t,t,la Dreta de l'Eixample,Eixample,41.39042,2.16986,Entire rental unit,Entire home/apt,8,3.0,4.0,6.0,"[""Hot water kettle"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Pets allowed"", ""Crib - available upon request"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Patio or balcony"", ""Hair dryer"", ""TV"", ""Toaster"", ""Bathtub"", ""Microwave"", ""Elevator"", ""Wifi"", ""Coffee maker"", ""Shampoo"", ""Hot water"", ""Body soap"", ""Washer"", ""Refrigerator"", ""Air conditioning"", ""Shower gel"", ""Clothing storage: closet"", ""High chair"", ""Iron"", ""Self check-in"", ""Lockbox"", ""Essentials"", ""Noise decibel monitors on property"", ""Bidet""]",368.0,1.0,365.0,365.0,2.8,365.0,6,19,35,304,254,30,0,32,180,66240.0,2017-01-29,2026-05-18,4.62,4.72,4.52,4.75,4.81,4.96,4.54,Barcelona - Regional registration number<br />HUTB-002658,11,2.22
2159,16235648,HABITACIÓN DISPONIBLE PARA DOS PERSONAS SANT PAU,29655256,Paolina Cecile,11.0,9.0,"Monterrey, Mexico",f,1.0,t,t,el Raval,Ciutat Vella,41.3774,2.16713,Private room in rental unit,Private room,2,1.0,2.0,2.0,"[""Hangers"", ""Wifi"", ""Smoking allowed"", ""Lock on bedroom door"", ""Kitchen"", ""Heating"", ""Washer"", ""Essentials"", ""TV""]",177.67,7.0,28.0,28.0,7.0,28.0,0,0,0,0,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Sin licencia registrada,1,0.0
2160,16247653,Be Surrounded by History at a Romantic Flat in Barrio Gótic,2517389,Sara,14.0,14.0,"Barcelona, Spain",t,2.0,t,t,el Barri Gòtic,Ciutat Vella,41.38345,2.17796,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Dryer"", ""Smoke alarm"", ""Heating"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Coffee maker"", ""Shampoo"", ""Body soap"", ""Hot water"", ""Washer"", ""Air conditioning"", ""Host greets you"", ""Iron"", ""Essentials"", ""Extra pillows and blankets""]",68.53,32.0,1125.0,1125.0,32.0,1125.0,0,5,21,257,16,2,1,2,128,8772.0,2017-03-17,2026-06-09,4.88,4.8,4.87,4.93,5.0,5.0,4.73,Spain - National registration number<br />ESFCNT00000811900003358000000000000000000000000000007<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,2,0.14
2161,16249380,Spacious room with double bed and balcony!,36607755,Room Housing,11.0,11.0,"Barcelona, Spain",f,142.0,t,t,el Barri Gòtic,Ciutat Vella,41.38015,2.17647,Private room in rental unit,Private room,1,2.0,2.0,1.0,"[""Stove"", ""Refrigerator"", ""Bed linens"", ""Wifi"", ""Hangers"", ""Microwave"", ""Kitchen"", ""TV"", ""Oven"", ""Long term stays allowed"", ""Dishes and silverware"", ""Cooking basics"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Hot water"", ""Washer"", ""Heating""]",38.56,32.0,365.0,365.0,32.0,365.0,29,59,89,364,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Sin licencia registrada,136,0.0
2162,16255146,"Private Room, Hospital Clinic, Familiar Ambient",106289587,Fredy,9.0,9.0,"Barcelona, Spain",f,1.0,t,t,la Nova Esquerra de l'Eixample,Eixample,41.38529,2.14645,Private room in rental unit,Private room,1,1.0,2.0,2.0,"[""Oven"", ""Refrigerator"", ""Kitchen"", ""Shampoo"", ""Washer"", ""Essentials"", ""Microwave"", ""Patio or balcony"", ""Coffee maker"", ""Hair dryer"", ""Wifi"", ""Stove"", ""Elevator"", ""Heating"", ""Pocket wifi"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""TV with standard cable"", ""Bed linens"", ""Air conditioning"", ""Hangers"", ""Dishwasher"", ""Smoking allowed"", ""Extra pillows and blankets""]",177.67,60.0,330.0,330.0,60.0,330.0,25,55,55,181,16,0,0,0,0,0.0,2017-07-08,2024-01-27,4.94,4.94,4.88,4.94,4.94,5.0,5.0,Sin licencia registrada,1,0.15
2163,16266513,Shinny Eixample- Sagrada Familia Room,36607755,Room Housing,11.0,11.0,"Barcelona, Spain",f,142.0,t,t,la Sagrada Família,Eixample,41.40517,2.18015,Private room in rental unit,Private room,1,1.0,2.0,1.0,"[""Oven"", ""Dishes and silverware"", ""Heating"", ""Stove"", ""Bed linens"", ""Hangers"", ""Patio or balcony"", ""Kitchen"", ""TV"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Lock on bedroom door"", ""Microwave"", ""Elevator"", ""Wifi"", ""Cooking basics"", ""Hot water"", ""Washer"", ""Long term stays allowed"", ""Refrigerator""]",38.38,32.0,365.0,365.0,32.0,365.0,30,60,90,365,0,0,0,0,0,0.0,Sin reseñas,Sin reseñas,4.73,4.78,4.76,4.85,4.86,4.85,4.57,Sin licencia registrada,136,0.0
